,Code,Identifier,Latitude,Longitude,daily max,ciggy
1606,,,34.1326,-118.1272,0.055649857295869826,0.008429098385081083
1607,,,34.1326,-118.1272,0.15176438436113712,0.022987245417900235
1608,,,34.1326,-118.1272,0.3476416025343044,0.0526561147305293
1609,,,34.1326,-118.1272,0.5035515875426276,0.07627128045979
1610,,,34.1326,-118.1272,0.16317402918688703,0.024715426287507156
1611,,,34.1326,-118.1272,0.49783703214290753,0.0754057158019124
1612,,,34.1326,-118.1272,0.6528567861833663,0.0988860412139072
1613,,,34.1326,-118.1272,0.16018658843017564,0.024262928594223934
1614,,,34.1326,-118.1272,0.938224753401276,0.1421097759818466
1615,,,34.1326,-118.1272,0.14379487648387967,0.021780130624758306
1616,,,34.1326,-118.1272,0.22292973516113024,0.03376642388573919
1617,,,34.1326,-118.1272,0.48732380152276716,0.0738133118039818
1618,,,34.1326,-118.1272,0.017038145108728697,0.0025807110458021063
1619,,,34.1326,-118.1272,0.13689832580175704,0.020735533081439463
1620,,,34.1326,-118.1272,0.17270455488084221,0.026158983245951565
1621,,,34.1326,-118.1272,0.0786404762708855,0.011911410805830122
1622,,,34.1326,-118.1272,0.032230854150861986,0.0048819000420505625
1623,,,34.1326,-118.1272,0.2352983640765039,0.03563985887878779
1624,,,34.1326,-118.1272,0.017694508713391288,0.0026801282531216672
1625,,,34.1326,-118.1272,0.14859117827934165,0.02250661047004428
1626,,,34.1326,-118.1272,0.41945580257335774,0.06353357222977792
1627,,,34.1326,-118.1272,0.20190411772785005,0.030581743698511688
1628,,,34.1326,-118.1272,0.5597876015833918,0.0847891620531644
1629,,,34.1326,-118.1272,0.5453019973847996,0.08259507587055097
1630,,,34.1326,-118.1272,0.39744203394128735,0.06019922007430698
1631,,,34.1326,-118.1272,0.048448163807645925,0.00733828187806477
1632,,,34.1326,-118.1272,0.44386617895411956,0.06723093057225064
1633,,,34.1326,-118.1272,0.07075341665850689,0.010716784176541844
1634,,,34.1326,-118.1272,0.11818195391654707,0.017900626619892994
1635,,,34.1326,-118.1272,0.2700704566428332,0.04090667183283447
1636,,,34.1326,-118.1272,0.07602672418645473,0.011515514490108342
1637,,,34.1326,-118.1272,0.482990522388734,0.07315696445781358
1638,,,34.1326,-118.1272,0.24864195878221126,0.037660968690212265
1639,,,34.1326,-118.1272,0.5138298322923389,0.07782809193121293
1640,,,34.1326,-118.1272,0.06631342451962842,0.010044273367239717
1641,,,34.1326,-118.1272,0.020575396393492196,0.003116486707067618
1642,,,34.1326,-118.1272,0.40194328033078924,0.06088100886077021
1643,,,34.1326,-118.1272,0.2001061779832773,0.03030941575853373
1644,,,34.1326,-118.1272,0.030532037860090178,0.004624586001208325
1645,,,34.1326,-118.1272,0.3255228558094641,0.049305861893273496
1646,,,34.1326,-118.1272,0.14707182754680645,0.022276479479089617
1647,,,34.1326,-118.1272,0.12902301865678065,0.019542686559213707
1648,,,34.1326,-118.1272,0.09129574388210789,0.013828262006676608
1649,,,34.1326,-118.1272,0.2765356556236898,0.04188593397180154
1650,,,34.1326,-118.1272,0.4367769412990738,0.06615714737543305
1651,,,34.1326,-118.1272,0.25735507264857055,0.03898071500383682
1652,,,34.1326,-118.1272,0.18081887583012207,0.027388032392402492
1653,,,34.1326,-118.1272,0.08777651784995945,0.013295216570340523
1654,,,34.1326,-118.1272,0.2307743383592175,0.034954619783476144
1655,,,34.1326,-118.1272,0.15569821913820864,0.023583090258800666
1656,,,34.1326,-118.1272,0.030183828258236824,0.004571843853514271
1657,,,34.1326,-118.1272,0.17099652731986922,0.02590027400471619
1658,,,34.1326,-118.1272,0.3905087419212408,0.05914905744300394
1659,,,34.1326,-118.1272,0.47834541229032623,0.07245338511490808
1660,,,34.1326,-118.1272,0.1598072105497137,0.0242054654912633
1661,,,34.1326,-118.1272,0.2116104982455389,0.032051936800924295
1662,,,34.1326,-118.1272,0.12501625706665243,0.01893579573702895
1663,,,34.1326,-118.1272,0.37998840385140414,0.05755557690335935
1664,,,34.1326,-118.1272,0.2508259553604722,0.03799177137193285
1665,,,34.1326,-118.1272,0.05624508657181358,0.008519255779410697
1666,,,34.1326,-118.1272,0.23643748150515112,0.035812397198646886
1667,,,34.1326,-118.1272,0.19222119277440416,0.02911510333222975
1668,,,34.1326,-118.1272,0.2510536055877608,0.03802625279302617
1669,,,34.1326,-118.1272,0.1255703456028373,0.01901972168064309
1670,,,34.1326,-118.1272,0.20840233143253262,0.03156600646764761
1671,,,34.1326,-118.1272,0.13422846005534067,0.020331137416382265
1672,,,34.1326,-118.1272,0.009737927524774958,0.001474971422419247
1673,,,34.1326,-118.1272,0.1986815661589808,0.030093634554213627
1674,,,34.1326,-118.1272,0.10688767104269173,0.016189919240599707
1675,,,34.1326,-118.1272,0.30307778312218164,0.045906181550239775
1676,,,34.1326,-118.1272,0.6346302575636533,0.09612532967897469
1677,,,34.1326,-118.1272,0.257926471445809,0.03906726287499187
1678,,,34.1326,-118.1272,0.05575937789615111,0.008445687105337022
1679,,,34.1326,-118.1272,0.16707000780952774,0.025305537182883135
1680,,,34.1326,-118.1272,0.10767104142453067,0.016308573741102242
1681,,,34.1326,-118.1272,0.03329281141259592,0.005042751168627862
1682,,,34.1326,-118.1272,0.20110343298122585,0.030460466648889673
1683,,,34.1326,-118.1272,0.47306188702881885,0.07165310715529842
1684,,,34.1326,-118.1272,0.1954828685800986,0.0296091384942656
1685,,,34.1326,-118.1272,0.45831295261198246,0.06941913522229494
1686,,,34.1326,-118.1272,0.16354642879979198,0.024771832415541824
1687,,,34.1326,-118.1272,0.13739206450202499,0.020810318036573384
1688,,,34.1326,-118.1272,0.2575997248153238,0.03901777165202771
1689,,,34.1326,-118.1272,0.05292956778320168,0.008017065200228948
1690,,,34.1326,-118.1272,0.17989338029428834,0.027247850668574873
1691,,,34.1326,-118.1272,0.05824005212524974,0.008821426561904494
1692,,,34.1326,-118.1272,0.11906277493851763,0.018034041644020803
1693,,,34.1326,-118.1272,0.049806988456994536,0.007544098518286105
1694,,,34.1326,-118.1272,0.14551545758054515,0.022040741308199906
1695,,,34.1326,-118.1272,0.2247137923501753,0.03403664908130655
1696,,,34.1326,-118.1272,0.11263191117008514,0.017059980145228894
1697,,,34.1326,-118.1272,0.05263890779229852,0.007973039900273482
1698,,,34.1326,-118.1272,0.20086923330918918,0.030424993205231853
1699,,,34.1326,-118.1272,0.23251615626305308,0.035218447135310436
1700,,,34.1326,-118.1272,0.27490627242942683,0.04163913673064385
1701,,,34.1326,-118.1272,0.15936049702571206,0.024137803282827854
1702,,,34.1326,-118.1272,0.136692621282754,0.020704375703627806
1703,,,34.1326,-118.1272,0.29691712210976834,0.04497304676222624
1704,,,34.1326,-118.1272,0.2686033270753025,0.040684450607672486
1705,,,34.1326,-118.1272,0.12660653694727217,0.01917667012961349
1706,,,34.1326,-118.1272,0.17394753898468301,0.026347253904879984
1707,,,34.1326,-118.1272,0.2843559808321958,0.04307045256338326
1708,,,34.1326,-118.1272,0.3550615279513778,0.05377998610036869
1709,,,34.1326,-118.1272,0.3358002574940647,0.05086254566843434
1710,,,34.1326,-118.1272,0.14025946922862245,0.021244634272495344
1711,,,34.1326,-118.1272,0.03650035547681816,0.0055285871762220575
1712,,,34.1326,-118.1272,0.038200995090150784,0.005786177389654839
1713,,,34.1326,-118.1272,0.08750293484734842,0.013253777864878373
1714,,,34.1326,-118.1272,0.09939913116847905,0.015055655067652293
1715,,,34.1326,-118.1272,0.18788664974871908,0.02845856454860598
1716,,,34.1326,-118.1272,0.14398299038590762,0.02180862361045214
1717,,,34.1326,-118.1272,0.14731267794530356,0.022312960286115312
1718,,,34.1326,-118.1272,0.2060544101563458,0.03121037465834784
1719,,,34.1326,-118.1272,0.15310094630839602,0.02318969000084505
1720,,,34.1326,-118.1272,0.2096484113598958,0.03175474604064555
1721,,,34.1326,-118.1272,0.23929162159121428,0.03624470428368259
1722,,,34.1326,-118.1272,0.1485202091848266,0.02249586101786174
1723,,,34.1326,-118.1272,0.015409996042297558,0.0023341007338733366
1724,,,34.1326,-118.1272,0.1948440384796858,0.02951237702838974
1725,,,34.1326,-118.1272,0.048690119407071734,0.0073749300861911315
1726,,,34.1326,-118.1272,0.17974791422614025,0.027225817408119374
1727,,,34.1326,-118.1272,0.1341705285085187,0.0203223627180903
1728,,,34.1326,-118.1272,0.07834054212013447,0.011865980779796366
1729,,,34.1326,-118.1272,0.16233376581392642,0.02458815439528272
1730,,,34.1326,-118.1272,0.1620967658460771,0.024552256800152477
1731,,,34.1326,-118.1272,0.03238469590458258,0.004905201939680775
1732,,,34.1326,-118.1272,0.0538257159506188,0.00815280177598706
1733,,,34.1326,-118.1272,0.2820674757230796,0.04272382032285579
1734,,,34.1326,-118.1272,0.006667488101339758,0.0010099021977495954
1735,,,34.1326,-118.1272,0.026783384032419564,0.004056789901443816
1736,,,34.1326,-118.1272,0.2943053234200076,0.04457744632068381
1737,,,34.1326,-118.1272,0.0022232694834913966,0.00033675121776616354
1738,,,34.1326,-118.1272,0.04245770516882846,0.0064309270762385505
1739,,,34.1326,-118.1272,0.17648855345843703,0.02673213289717126
1740,,,34.1326,-118.1272,0.12783828582126164,0.019363239025727095
1741,,,34.1326,-118.1272,0.07811287938385027,0.011831497464007187
1742,,,34.1326,-118.1272,0.21576640672397407,0.032681418405124604
1743,,,34.1326,-118.1272,0.18909482479765818,0.028641562796018625
1744,,,34.1326,-118.1272,0.06883555517481237,0.010426292090478247
1745,,,34.1326,-118.1272,0.005077270941050682,0.0007690373052044766
1746,,,34.1326,-118.1272,0.07343583964461281,0.011123081844837353
1747,,,34.1326,-118.1272,0.03684864480126171,0.005581341399231107
1748,,,34.1326,-118.1272,0.19791773848250194,0.02997794012214963
1749,,,34.1326,-118.1272,0.1087805495031843,0.016476627231415648
1750,,,34.1326,-118.1272,0.2609328753952745,0.039522632859870906
1751,,,34.1326,-118.1272,0.2946074817969625,0.044623213242846585
1752,,,34.1326,-118.1272,0.17864040856426078,0.02705806721720003
1753,,,34.1326,-118.1272,0.07353059137781971,0.011137433574027092
1754,,,34.1326,-118.1272,0.018462773785819498,0.002796494802758793
1755,,,34.1326,-118.1272,0.2814832906820552,0.04263533576197529
1756,,,34.1326,-118.1272,0.09003362062909691,0.013637092404620545
1757,,,34.1326,-118.1272,0.011339867918836788,0.0017176119941064785
1758,,,34.1326,-118.1272,0.16454742997054184,0.024923450726204735
1759,,,34.1326,-118.1272,0.020951150287444542,0.0031734008968716
1760,,,34.1326,-118.1272,0.03396580939129186,0.00514468792913434
1761,,,34.1326,-118.1272,0.1431024308410663,0.02167524819139351
1762,,,34.1326,-118.1272,0.01838776233748779,0.0027851330687181505
1763,,,34.1326,-118.1272,0.06817782316512729,0.010326667615411279
1764,,,34.1326,-118.1272,0.27484934322478094,0.04163051385378015
1765,,,34.1326,-118.1272,0.1071918322027548,0.016235989517643927
1766,,,34.1326,-118.1272,0.21179786749424787,0.03208031699646208
1767,,,34.1326,-118.1272,0.23999113045792578,0.03635065656002716
1768,,,34.1326,-118.1272,0.14544606423897968,0.022030230530064122
1769,,,33.8025,-118.22,0.46648982035276837,0.07065765812276598
1770,,,33.8025,-118.22,0.46923466067058706,0.07107340993623824
1771,,,33.8025,-118.22,0.8495008871557365,0.12867106770785555
1772,,,33.8025,-118.22,0.40702012682933225,0.06164998187708285
1773,,,33.8025,-118.22,0.34334265054284163,0.05200496680222241
1774,,,33.8025,-118.22,0.12131887316177387,0.018375765321570016
1775,,,33.8025,-118.22,0.39546479776751586,0.05989973470185306
1776,,,33.8025,-118.22,1.0967632795610427,0.1661230780775126
1777,,,33.8025,-118.22,0.3462623552677019,0.052447204744547914
1778,,,33.8025,-118.22,0.08308548676534477,0.012584681728724222
1779,,,33.8025,-118.22,0.013694208798434138,0.0020742161593361574
1780,,,33.8025,-118.22,0.08823350172521993,0.013364434394646645
1781,,,33.8025,-118.22,0.17563137252060168,0.026602298557787132
1782,,,33.8025,-118.22,0.08238134139676528,0.012478027176896715
1783,,,33.8025,-118.22,0.5435060342438034,0.08232304732012809
1784,,,33.8025,-118.22,0.08892532374615698,0.013469222370084577
1785,,,33.8025,-118.22,0.3101908621036457,0.04698357591329887
1786,,,33.8025,-118.22,0.006788079163165839,0.0010281677239141857
1787,,,33.8025,-118.22,0.6798351039650175,0.10297235708056797
1788,,,33.8025,-118.22,0.6360320528170431,0.09633765493335479
1789,,,33.8025,-118.22,0.8473407828107387,0.12834388390306656
1790,,,33.8025,-118.22,0.4652572612168861,0.07047096649898434
1791,,,33.8025,-118.22,0.04205993746820085,0.006370678528516822
1792,,,33.8025,-118.22,0.7304554396195155,0.11063965058770263
1793,,,33.8025,-118.22,1.3191255064402863,0.19980354337548867
1794,,,33.8025,-118.22,0.28910786177232095,0.04379020412978088
1795,,,33.8025,-118.22,0.09103088959582657,0.013788145410781197
1796,,,33.8025,-118.22,0.01847069503434956,0.00279769460786948
1797,,,33.8025,-118.22,0.41398296076067886,0.06270461912321748
1798,,,33.8025,-118.22,0.1834154430748134,0.027781325777731732
1799,,,33.8025,-118.22,0.046325421840442305,0.007016757228098995
1800,,,33.8025,-118.22,0.25133188291633096,0.038068402532393596
1801,,,33.8025,-118.22,0.18445075456716187,0.02793814095843945
1802,,,33.8025,-118.22,0.17317429843171805,0.026230133735790893
1803,,,33.8025,-118.22,0.3129267166078547,0.04739796667553639
1804,,,33.8025,-118.22,0.14728656715046817,0.02230900537105758
1805,,,33.8025,-118.22,0.4330624108353019,0.06559451982785372
1806,,,33.8025,-118.22,0.698578823440527,0.10581140579045849
1807,,,33.8025,-118.22,0.5193555616775336,0.07866505574209041
1808,,,33.8025,-118.22,0.5441018982837248,0.0824133008600415
1809,,,33.8025,-118.22,0.19584258657556153,0.029663623779978384
1810,,,33.8025,-118.22,0.25227319843947976,0.03821098045696653
1811,,,33.8025,-118.22,0.36463341896142243,0.05522980852535678
1812,,,33.8025,-118.22,0.10794345247588302,0.016349834935013748
1813,,,33.8025,-118.22,0.11868060912244896,0.017976156261746937
1814,,,33.8025,-118.22,0.12087224338989118,0.01830811579878885
1815,,,33.8025,-118.22,0.6432458141002,0.09743029930904362
1816,,,33.8025,-118.22,0.2751976171216353,0.0416832657400237
1817,,,33.8025,-118.22,0.144505898900502,0.02188782682012937
1818,,,33.8025,-118.22,0.5141029674124571,0.07786946279740682
1819,,,33.8025,-118.22,0.44249516078757306,0.06702326702062439
1820,,,33.8025,-118.22,0.08757204585262512,0.013264245878477618
1821,,,33.8025,-118.22,0.5578839715989098,0.0845008255648482
1822,,,33.8025,-118.22,0.6606027757354026,0.10005930043138897
1823,,,33.8025,-118.22,0.3347772988626863,0.050707601534401556
1824,,,33.8025,-118.22,0.13974271372325386,0.021166363038615518
1825,,,33.8025,-118.22,0.12804868918747278,0.01939510812226254
1826,,,33.8025,-118.22,0.1400258393903789,0.021209247139662723
1827,,,33.8025,-118.22,0.0045623968503327285,0.0006910510429303972
1828,,,33.8025,-118.22,0.18635112150689281,0.028225983204244028
1829,,,33.8025,-118.22,0.8705308995952163,0.1318564135920221
1830,,,33.8025,-118.22,0.2673140719681541,0.04048917143410974
1831,,,33.8025,-118.22,0.16386118892617324,0.02481950808268437
1832,,,33.8025,-118.22,0.12792276911374637,0.019376035428428782
1833,,,33.8025,-118.22,0.01812437966240701,0.0027452393728659152
1834,,,33.8025,-118.22,0.4122547587353655,0.06244285412311669
1835,,,33.8025,-118.22,0.6903261545047017,0.10456140153564547
1836,,,33.8025,-118.22,0.11155711547678994,0.01689718442421778
1837,,,33.8025,-118.22,0.02264272096135722,0.00342961746828024
1838,,,33.8025,-118.22,0.12549963127634847,0.01900901081732425
1839,,,33.8025,-118.22,0.25342555962223934,0.038385524764115185
1840,,,33.8025,-118.22,0.3468922050913777,0.05254260599784067
1841,,,33.8025,-118.22,0.7731998879447741,0.11711400969403511
1842,,,33.8025,-118.22,0.7583098563580292,0.11485866624302948
1843,,,33.8025,-118.22,0.2934876190020776,0.04445359135818135
1844,,,33.8025,-118.22,0.04698554055196078,0.007116743208936993
1845,,,33.8025,-118.22,0.06938042386541228,0.010508821534814446
1846,,,33.8025,-118.22,0.6962285840614776,0.10545542286584514
1847,,,33.8025,-118.22,0.24567285579111742,0.03721124855716125
1848,,,33.8025,-118.22,0.06375865198111831,0.009657310486740053
1849,,,33.8025,-118.22,0.3417129608399579,0.05175812313522562
1850,,,33.8025,-118.22,0.5111577954100358,0.07742336741144008
1851,,,33.8025,-118.22,0.04827180790660788,0.00731156983758754
1852,,,33.8025,-118.22,0.15213297182032268,0.023043074131718206
1853,,,33.8025,-118.22,0.3240497628894638,0.04908273741899078
1854,,,33.8025,-118.22,0.5829405111528286,0.08829605608928177
1855,,,33.8025,-118.22,0.7772476613671894,0.11772711244175028
1856,,,33.8025,-118.22,0.48602938757148245,0.07361725123749388
1857,,,33.8025,-118.22,0.12485827846042015,0.018911867244138306
1858,,,33.8025,-118.22,0.0527011110367889,0.007982461618372292
1859,,,33.8025,-118.22,0.029729939645730275,0.004503094858339945
1860,,,33.8025,-118.22,0.05719565139921017,0.008663234665267033
1861,,,33.8025,-118.22,0.19085228228557444,0.028907759023521672
1862,,,33.8025,-118.22,0.17495683984197818,0.026500129341398296
1863,,,33.8025,-118.22,0.782357956109961,0.11850115175212207
1864,,,33.8025,-118.22,0.15113298187283034,0.022891608987671366
1865,,,33.8025,-118.22,0.17441725261065166,0.02641839986209337
1866,,,33.8025,-118.22,0.19114406341586193,0.028951954138722556
1867,,,33.8025,-118.22,0.31432603627730593,0.04760991696146927
1868,,,33.8025,-118.22,0.11491282054278923,0.01740546188488114
1869,,,33.8025,-118.22,0.15062507007690243,0.022814677280981487
1870,,,33.8025,-118.22,0.096942651769029,0.014683580321282258
1871,,,33.8025,-118.22,0.08291418379140454,0.012558735038271407
1872,,,33.8025,-118.22,0.1587955702501918,0.02405223570722905
1873,,,33.8025,-118.22,0.5714104860974907,0.08654964162756658
1874,,,33.8025,-118.22,0.2180614993597313,0.033029048436353965
1875,,,33.8025,-118.22,0.11437563369828692,0.01732409598416719
1876,,,33.8025,-118.22,0.06655804093801312,0.010081324600744387
1877,,,33.8025,-118.22,0.14223155655120776,0.02154333976562293
1878,,,33.8025,-118.22,0.2658909808084482,0.04027362055978629
1879,,,33.8025,-118.22,0.026333600516101698,0.003988662691505537
1880,,,33.8025,-118.22,0.1993759189847037,0.03019880586221645
1881,,,33.8025,-118.22,0.17252773572039357,0.026132201037115613
1882,,,33.8025,-118.22,0.1328457462348398,0.020121702363037067
1883,,,33.8025,-118.22,0.10258384883747251,0.015538033637249168
1884,,,33.8025,-118.22,0.026693688622064074,0.004043204036621972
1885,,,33.8025,-118.22,0.16502538649261525,0.02499584520741479
1886,,,33.8025,-118.22,0.3526800033683745,0.053419264510196456
1887,,,33.8025,-118.22,0.3270663465837624,0.0495396492958872
1888,,,33.8025,-118.22,0.006348557140777533,0.0009615947882564371
1889,,,33.8025,-118.22,0.04799679704519375,0.007269914859112013
1890,,,33.8025,-118.22,0.11305878124497169,0.01712463673257171
1891,,,33.8025,-118.22,0.03839629184103999,0.005815758337522856
1892,,,33.8025,-118.22,0.19509841112805967,0.029550906005530102
1893,,,33.8025,-118.22,0.1306812819523931,0.019793858173055807
1894,,,33.8025,-118.22,0.06067549887079034,0.00919031556229571
1895,,,33.8025,-118.22,0.04865995623598867,0.007370361371211083
1896,,,33.8025,-118.22,0.45410159601347316,0.06878125507617407
1897,,,33.8025,-118.22,0.07255919201066079,0.010990298949881419
1898,,,33.8025,-118.22,0.1262576581206167,0.019123826616669407
1899,,,33.8025,-118.22,0.020655695809399924,0.0031286493919304415
1900,,,33.8025,-118.22,0.0241779240099014,0.003662149556699732
1901,,,33.8025,-118.22,0.0884140347235386,0.013391779126125313
1902,,,33.8025,-118.22,0.04775854294789437,0.0072338273051744
1903,,,33.8025,-118.22,0.21138557113313153,0.03201786784096499
1904,,,33.8025,-118.22,0.09312756977921242,0.014105722569224707
1905,,,33.8025,-118.22,0.0286394291537476,0.004337918869154303
1906,,,33.8025,-118.22,0.0975200145177993,0.014771031532296001
1907,,,33.8025,-118.22,0.13618790974684092,0.020627928729654837
1908,,,33.8025,-118.22,0.11979134462791233,0.018144395666307787
1909,,,33.8025,-118.22,0.39722178095717886,0.060165859088980686
1910,,,33.8025,-118.22,0.15034793208897812,0.022772700113743886
1911,,,33.8025,-118.22,0.09030695847496362,0.013678493977007822
1912,,,33.8025,-118.22,0.13943347116999147,0.02111952309988137
1913,,,33.8025,-118.22,0.09688685289248679,0.014675128651448665
1914,,,33.8025,-118.22,0.2399617330146459,0.03634620382728503
1915,,,33.8025,-118.22,0.10928141148706659,0.01655249112657435
1916,,,33.8025,-118.22,0.0013301076288683824,0.00020146696885259765
1917,,,33.8025,-118.22,0.01537588260140852,0.0023289336846933437
1918,,,33.8025,-118.22,0.08699394980404562,0.01317668359698611
1919,,,33.8025,-118.22,0.05852971643580074,0.00886530104947595
1920,,,33.8025,-118.22,0.13921987664306837,0.02108717064887009
1921,,,33.8025,-118.22,0.11564234320731669,0.0175159602511349
1922,,,33.8025,-118.22,0.17672594684453571,0.026768090082052342
1923,,,33.8025,-118.22,0.1022216829563144,0.015483177578449754
1924,,,33.8025,-118.22,0.18053651578165644,0.02734526425706156
1925,,,33.8025,-118.22,0.0737488183317455,0.011170487683315052
1926,,,33.8025,-118.22,0.09462686340856238,0.014332815577616913
1927,,,33.8025,-118.22,0.18557601812337016,0.0281085808784198
1928,,,33.8025,-118.22,0.19708635192313345,0.029852012771290612
1929,,,33.8025,-118.22,0.03257766712969037,0.004934430647910435
1930,,,33.8025,-118.22,0.01171440834695623,0.0017743423842856369
1931,,,33.8025,-118.22,0.136805972789199,0.020721544678470673
1932,,,33.8025,-118.22,0.03770737988439772,0.0057114111398234415
1933,,,33.8025,-118.22,0.1486815849580272,0.022520304068309183
1934,,,33.8025,-118.22,0.07113116032556226,0.010773999750645163
1935,,,33.8025,-118.22,0.09939311456708684,0.015054743753094752
1936,,,33.8025,-118.22,0.007710989481289166,0.001167957873432599
1937,,,33.8025,-118.22,0.045999437972871315,0.006967381538290908
1938,,,33.8025,-118.22,0.02821121666367954,0.004273058950658661
1939,,,33.8025,-118.22,0.07770883991147533,0.011770298951924794
1940,,,33.8025,-118.22,0.19208685469455117,0.029094755591068017
1941,,,33.8025,-118.22,0.0821093629918475,0.0124368315144985
1942,,,33.8025,-118.22,0.1137966450267966,0.01723639850005879
1943,,,33.8025,-118.22,0.0829701089108794,0.0125672058297012
1944,,,33.8025,-118.22,0.01948319250075139,0.0029510542241138107
1945,,,33.8025,-118.22,0.14844323208051127,0.02248420155246144
1946,,,33.8025,-118.22,0.06651300127013582,0.010074502592383239
1947,,,33.8025,-118.22,0.06788994129951308,0.010283063108832913
1948,,,33.95507,-118.43048999999999,0.1764094713039631,0.026720154586840277
1949,,,33.95507,-118.43048999999999,0.3836877739363832,0.058115908158897514
1950,,,33.95507,-118.43048999999999,0.24171918886647706,0.036612399806975726
1951,,,33.95507,-118.43048999999999,0.36210388253674963,0.05484666807489968
1952,,,33.95507,-118.43048999999999,0.10567224956538109,0.016005823400836387
1953,,,33.95507,-118.43048999999999,0.03466746108409613,0.005250964772204427
1954,,,33.95507,-118.43048999999999,0.3454493301059975,0.052324058533388416
1955,,,33.95507,-118.43048999999999,0.06944585882986229,0.01051873275076314
1956,,,33.95507,-118.43048999999999,0.10290229525636418,0.015586267654830626
1957,,,33.95507,-118.43048999999999,0.7371159400927306,0.11164849439271227
1958,,,33.95507,-118.43048999999999,0.026246075638458644,0.003975405590038536
1959,,,33.95507,-118.43048999999999,0.012841300061277849,0.0019450289159482182
1960,,,33.95507,-118.43048999999999,0.41108674834552067,0.06226593948273486
1961,,,33.95507,-118.43048999999999,0.4550029114750253,0.0689177743247505
1962,,,33.95507,-118.43048999999999,0.28258156705141674,0.04280168802272125
1963,,,33.95507,-118.43048999999999,0.029479316568405436,0.00446513381622781
1964,,,33.95507,-118.43048999999999,0.04740717647668417,0.007180606997001761
1965,,,33.95507,-118.43048999999999,0.1441136809064648,0.021828418867965865
1966,,,33.95507,-118.43048999999999,0.28247510489098715,0.042785562554154846
1967,,,33.95507,-118.43048999999999,0.1901166961847904,0.028796342248789585
1968,,,33.95507,-118.43048999999999,0.0,0.0
1969,,,33.95507,-118.43048999999999,0.07041712849564101,0.010665847729473092
1970,,,33.95507,-118.43048999999999,0.06984654654013576,0.010579423582612563
1971,,,33.95507,-118.43048999999999,0.16147139840195848,0.024457534477949978
1972,,,33.95507,-118.43048999999999,0.2238965188766388,0.03391285939251489
1973,,,33.95507,-118.43048999999999,0.08789971287177464,0.013313876509644799
1974,,,33.95507,-118.43048999999999,0.045470992405814835,0.006887339649734086
1975,,,33.95507,-118.43048999999999,0.6184152639948216,0.09366929865308231
1976,,,33.95507,-118.43048999999999,0.28223455522986596,0.04274912729881703
1977,,,33.95507,-118.43048999999999,0.09608535132354679,0.01455372788047322
1978,,,33.95507,-118.43048999999999,0.29802032876777546,0.04514014579735905
1979,,,33.95507,-118.43048999999999,0.03465737896945675,0.005249437667907048
1980,,,33.95507,-118.43048999999999,0.22351975724178713,0.033855792563556024
1981,,,33.95507,-118.43048999999999,0.013347178550114825,0.0020216526443907253
1982,,,33.95507,-118.43048999999999,0.16656927513081668,0.0252296928731477
1983,,,33.95507,-118.43048999999999,0.17656096153171696,0.026743100306670726
1984,,,33.95507,-118.43048999999999,0.16265903510646046,0.024637421850791878
1985,,,33.95507,-118.43048999999999,0.10549609408843041,0.01597914171792759
1986,,,33.95507,-118.43048999999999,0.14756428478890088,0.022351070336025517
1987,,,33.95507,-118.43048999999999,0.06922401303411986,0.010485130507568021
1988,,,33.95507,-118.43048999999999,0.3557328371043435,0.05388166706007123
1989,,,33.95507,-118.43048999999999,0.1245213387379514,0.01886083210750837
1990,,,33.95507,-118.43048999999999,0.40408497154228185,0.06120540368960429
1991,,,33.95507,-118.43048999999999,0.11554773813828856,0.01750163073667944
1992,,,33.95507,-118.43048999999999,0.2684720565854515,0.040664567504143045
1993,,,33.95507,-118.43048999999999,0.5193060852950037,0.07865756171934989
1994,,,33.95507,-118.43048999999999,0.12384460890203396,0.018758330095028076
1995,,,33.95507,-118.43048999999999,0.13856014911517572,0.02098724391931195
1996,,,33.95507,-118.43048999999999,0.01592657017262289,0.002412344495479947
1997,,,33.95507,-118.43048999999999,0.1065316868430543,0.016135999500494623
1998,,,33.95507,-118.43048999999999,0.24883542741311795,0.037690272738840264
1999,,,33.95507,-118.43048999999999,0.06620407139597569,0.01002771001411045
2000,,,33.95507,-118.43048999999999,0.06841221998680944,0.010362170920668736
2001,,,33.95507,-118.43048999999999,0.1308271643287858,0.019815954490333423
2002,,,33.95507,-118.43048999999999,0.10087347140079767,0.015278968468174151
2003,,,33.95507,-118.43048999999999,0.3605826845501352,0.054616257286527144
2004,,,33.95507,-118.43048999999999,0.5636510369419635,0.08537434372880941
2005,,,33.95507,-118.43048999999999,0.03594062010001051,0.005443805924481592
2006,,,33.95507,-118.43048999999999,0.1184535347525889,0.017941762063858797
2007,,,33.95507,-118.43048999999999,0.1601005512597293,0.024249896830806996
2008,,,33.95507,-118.43048999999999,0.3535455527279832,0.05355036638653186
2009,,,33.95507,-118.43048999999999,0.13486314161002674,0.020427270515865383
2010,,,33.95507,-118.43048999999999,0.03970291833565834,0.006013668697241049
2011,,,33.95507,-118.43048999999999,0.39008378585066156,0.05908469076351353
2012,,,33.95507,-118.43048999999999,0.07114064141440157,0.010775435819568024
2013,,,33.95507,-118.43048999999999,0.1761034077514283,0.026673796160749674
2014,,,33.95507,-118.43048999999999,0.14139199597375213,0.021416174323490987
2015,,,33.95507,-118.43048999999999,0.11628466639114846,0.01761325080271262
